txHash,id,image,class,chain,name,birthDate,bodyShape,sireId,sireClass,matronId,matronClass,stage,title,breedCount,level,hp,speed,skill,morale,from,to,timestamp,withPrice,withPriceUsd
0x4ddd7291cff2669622cf7b871efa462702925ade517619b549d4afc174535c99,2836851,https://storage.googleapis.com/assets.axieinfinity.com/axies/2836851/axie/axie-full-transparent.png,Bird,ronin,[META] HARE/SNIPER 59 SPEED BIRD with CUCKOO,1627312689,Normal,51925,Bird,52835,Bird,4,,3,1,27,59,35,43,0xfcfe7ea64967c8f73c0e3ef14f360c92c511bb0c,0x057e353218043544bd9c965931aec208e75d88ce,1632420978,0.07,219.78775000000002
0x1ffb81cd13379fc2dd576438ae26e284f48b0e2b82438575c3e24cb83cff5738,2836851,https://storage.googleapis.com/assets.axieinfinity.com/axies/2836851/axie/axie-full-transparent.png,Bird,ronin,[META] HARE/SNIPER 59 SPEED BIRD with CUCKOO,1627312689,Normal,51925,Bird,52835,Bird,4,,3,1,27,59,35,43,0x1004f5025f107da93c72cb84d3943fa0dfa24f6c,0x1db97e707312cff3f86ad0965574fa4b10ece471,1628288042,0.17722087,556.4424938722511
0xa6e6cc055dded97c2b789a118a072a4d40e135df3eea258a674d6b8079da12ad,2309925,https://storage.googleapis.com/assets.axieinfinity.com/axies/2309925/axie/axie-full-transparent.png,Plant,ronin,Axie #2309925,1626467058,Normal,57004,Plant,60204,Plant,4,,5,1,61,31,31,41,0x5051fdf8b322bac24810f95032b792db60fc20d1,0x1acf4800c7a4e7cf917c7416a6e8d691e9dd92b9,1631152467,0.074,232.34704999999997
0xe088315e9bd852fa8ac1febc4484134dd1740a6be38917ba173a1698ec0e76a2,2309925,https://storage.googleapis.com/assets.axieinfinity.com/axies/2309925/axie/axie-full-transparent.png,Plant,ronin,Axie #2309925,1626467058,Normal,57004,Plant,60204,Plant,4,,5,1,61,31,31,41,0x357a51d0fd00097611f636c4bf117c20c960ead0,0x5051fdf8b322bac24810f95032b792db60fc20d1,1626990916,0.20180209,633.6232263020833
0xe564d6b50904c8113125d8284335cc665de98b4b43b195e90019dae70df45507,4986165,https://storage.googleapis.com/assets.axieinfinity.com/axies/4986165/axie/axie-full-transparent.png,Reptile,ronin,Razor Buddy,1629921075,Normal,6470,Reptile,6417,Reptile,4,,3,1,57,41,31,35,0x293882027c938f8e00555af86488e5f5993f09da,0x5234e161bc00d472c1cfbee51019c351cf2b3424,1632390119,0.080000006,251.18599999999998
0x1cecbe20b98c6f80bfa226e8b932a3b336ee1b2798197e3080c14ddaeb26122e,4986165,https://storage.googleapis.com/assets.axieinfinity.com/axies/4986165/axie/axie-full-transparent.png,Reptile,ronin,Razor Buddy,1629921075,Normal,6470,Reptile,6417,Reptile,4,,3,1,57,41,31,35,0x975247c1076de55b876a84f05fc17888d66c574d,0x293882027c938f8e00555af86488e5f5993f09da,1630501470,0.085205555,267.5305334722222
0x6e6d5c86786c5d6cd1b0f0dfc9b5110d2a186a6ac1e843f3988b379ad659c088,2431419,https://storage.googleapis.com/assets.axieinfinity.com/axies/2431419/axie/axie-full-transparent.png,Bird,ronin,Axie #2431419,1626671352,Normal,28737,Bird,41995,Bird,4,,2,1,27,61,35,41,0x3855a9420abfc0ff42cade33f9b68a6800c4dcfd,0x635ed99243557752eb2bcf93ebef8f8e3f7de432,1632420192,0.048,150.7116
0xa2d82860862ff49d9778f9a796cc67fbff875cda2e16458316e1852f8e8e51ca,3164930,https://storage.googleapis.com/assets.axieinfinity.com/axies/3164930/axie/axie-full-transparent.png,Plant,ronin,TANK GREEN,1627771188,Normal,6237,Plant,6201,Plant,4,,2,1,59,34,31,40,0x1201aceec9f2a6640aef119b94812adfec647f7a,0x9eb159f1dcbe631bbaa069f3aae6ed17e9ad431c,1628375501,0.16188167,508.2801040416667
0x9a6b44d95344b4168051e509f1b39d547b6bb95db8a51b0f05ac57b19e8a0071,3958104,https://storage.googleapis.com/assets.axieinfinity.com/axies/3958104/axie/axie-full-transparent.png,Aquatic,ronin,Axie #3958104,1628674113,Normal,7437,Aquatic,6849,Aquatic,4,,4,1,45,51,35,33,0x106c0de76de65e8e7e63885ec47a630ea43bbdb8,0x81c138160f600d8ca97e299586ac66f9a54e5814,1629283738,0.137,430.156025
0x1ad20292c3daa600fc84933d1e1edbe38ec6a50418c95ac0a9df89e37cb2a2c2,6018306,https://storage.googleapis.com/assets.axieinfinity.com/axies/6018306/axie/axie-full-transparent.png,Plant,ronin,100% Perfect Breeder,1631489611,Normal,10722,Plant,10650,Plant,4,,0,1,61,31,31,41,0x4b36f654227864bf65619ff282d1535ad4879a3a,0x6f0ab60b612de8408fd51dc8b4bc1cd824935aa2,1632420882,0.2,627.965
0x7bedc4716bd965e82b9756a6be73b9a15df453b0836c2d333007f79200789f6e,6238453,https://storage.googleapis.com/assets.axieinfinity.com/axies/6238453/axie/axie-full-transparent.png,Aquatic,ronin,Axie #6238453,1631847884,Fuzzy,24838,Aquatic,23020,Aquatic,4,,0,1,49,52,35,28,0x8fad714374ca961bb2aaafa9d59d5a0cb223e135,0xaab97d624acac4ff9529e840e3670bd3d12a4a72,1632401373,0.09835602,308.8206858449074
0x9fca2fcd7e4941d030f490c64e3f65d89c24b1dea8509f3a913426d7c5281c46,1357597,https://storage.googleapis.com/assets.axieinfinity.com/axies/1357597/axie/axie-full-transparent.png,Bird,ronin,Axie #1357597,1625183542,Normal,22841,Bird,9785,Bird,4,,0,1,27,59,35,43,0x9b3891f4f148cc5a17c89dcd0bf74fcfadb4149e,0xc0ede5a4ae531ea6db699ceb921f1ffa7b28983c,1628558834,0.116,364.2197
0xf9b7d19219eced84f66e7fb8b6c0fe64a4072e13ef53d6dfb26663c965b61cea,4752917,https://storage.googleapis.com/assets.axieinfinity.com/axies/4752917/axie/axie-full-transparent.png,Beast,ronin,ĐẦU GẤU,1629567062,Fuzzy,37554,Beast,34132,Beast,4,,1,1,31,43,31,59,0x040deff1c57f24314027c79784397d8e1b772430,0x63ef2834fb2f3e27f11f449227d3aff6c4f3953a,1630147157,0.076,238.62669999999997
0x46968540954ae382cf49b52fa79861915c507a0a6cdb25b4c1739002b59d8422,4752917,https://storage.googleapis.com/assets.axieinfinity.com/axies/4752917/axie/axie-full-transparent.png,Beast,ronin,ĐẦU GẤU,1629567062,Fuzzy,37554,Beast,34132,Beast,4,,1,1,31,43,31,59,0x537fd9056a15da47412347da31ce69c3605d7056,0x040deff1c57f24314027c79784397d8e1b772430,1630123805,0.06468889,203.11179055555556
0x9c21f3ae730d5e244e624661da3e08994be7ae49bb5d532f9c392ad2e8a2b37c,5204342,https://storage.googleapis.com/assets.axieinfinity.com/axies/5204342/axie/axie-full-transparent.png,Aquatic,ronin,Marjie,1630203630,Normal,25378,Aquatic,36768,Aquatic,4,,4,1,45,57,35,27,0xafe236da0e15e2f0c060ea8374ab221898b92ed6,0x901dc380ac490359929c280f4201bae6046e4574,1630732094,0.067234375,211.10417148437497
0xf41fffb6c95e0f14c1bf9890ddfb56af8ff42aa2bb52aa773d39601f5985e166,3541050,https://storage.googleapis.com/assets.axieinfinity.com/axies/3541050/axie/axie-full-transparent.png,Plant,ronin,Updated Meta plant RUSH,1628211458,Normal,15582,Plant,56152,Plant,4,,0,1,59,34,31,40,0x77912cde228d45139b9e94e5dd195b70e5476c0c,0xce3d43aae623cee19ea72def248015c764b504e5,1632385991,0.061,191.52932499999997
0x23fc005ac70287dad9a5f55116f8e89b4c9c01a983c7e8496f5abbc4cb201487,2413092,https://storage.googleapis.com/assets.axieinfinity.com/axies/2413092/axie/axie-full-transparent.png,Aquatic,ronin,DUAL BLADE ENERGY GAIN!,1626631266,Normal,3807,Aquatic,3299,Aquatic,4,,4,1,45,51,35,33,0x55414b52598062028d49f84fcae8ddc0a8828ada,0x476c10d8d534923858972071148710ffd3dc3acc,1631714708,0.054685835,171.70394664583333
0xf8242d8f5dad00b5efb32b551fcee2640f620bccfe734f65223dbf2038cb8657,2413092,https://storage.googleapis.com/assets.axieinfinity.com/axies/2413092/axie/axie-full-transparent.png,Aquatic,ronin,DUAL BLADE ENERGY GAIN!,1626631266,Normal,3807,Aquatic,3299,Aquatic,4,,4,1,45,51,35,33,0x5c1249d061af76063b7556c941e1f7f3f2f92256,0x55414b52598062028d49f84fcae8ddc0a8828ada,1631530771,0.05225795,164.08082221961806
0x293605cbe014ac6e1511b4563885718a87ee121ec11cc5a4d41b88e7dcd29522,5790838,https://storage.googleapis.com/assets.axieinfinity.com/axies/5790838/axie/axie-full-transparent.png,Plant,ronin,Guma,1631170896,Normal,1038,Plant,1170,Plant,4,,3,1,61,31,31,41,0xc8b3ad520a70bf8a6ba93843e0ecfbe56d50c12d,0x5234e161bc00d472c1cfbee51019c351cf2b3424,1632390359,0.081999995,257.46565
0x6ffb36db1e226d7274d846bd663964e62a5886653d769e80a2e944bcdb2ac40a,5790838,https://storage.googleapis.com/assets.axieinfinity.com/axies/5790838/axie/axie-full-transparent.png,Plant,ronin,Guma,1631170896,Normal,1038,Plant,1170,Plant,4,,3,1,61,31,31,41,0x255547caad95c82c8480bc39b882b593134c63db,0xc8b3ad520a70bf8a6ba93843e0ecfbe56d50c12d,1631617291,0.07766195,243.84491471527778
0x6d2dc857c55dc0055271fb1ec9c8983f7c61c2c4c338b32824e78f41fddb1e4f,5823465,https://storage.googleapis.com/assets.axieinfinity.com/axies/5823465/axie/axie-full-transparent.png,Plant,ronin,Khánh cây tank,1631207984,Fuzzy,33853,Plant,33770,Plant,4,,4,1,61,31,31,41,0xf02ab24345705d2dcdf3e89a2120c6ff6bc507a3,0x9a88e33284b02404350842df23a3bfa6886b92c2,1632367505,0.0584,183.36578
0xda4c5840daf8488b389d9170e70339be49bab603399e77af8d95f372f74cb9e2,5823465,https://storage.googleapis.com/assets.axieinfinity.com/axies/5823465/axie/axie-full-transparent.png,Plant,ronin,Khánh cây tank,1631207984,Fuzzy,33853,Plant,33770,Plant,4,,4,1,61,31,31,41,0x41d23593732761121e8fde2f0e7f23cfb644dfbd,0xf02ab24345705d2dcdf3e89a2120c6ff6bc507a3,1632295007,0.053,166.41072499999999
0xd20760120281c95cdc21de3934d74c84c2f6ba0f393603a0ca97875fbded2300,5823465,https://storage.googleapis.com/assets.axieinfinity.com/axies/5823465/axie/axie-full-transparent.png,Plant,ronin,Khánh cây tank,1631207984,Fuzzy,33853,Plant,33770,Plant,4,,4,1,61,31,31,41,0xc1abe2deae2613729cbec9bae68ae5a442e5fccb,0x469105700f024c741ad039f70e412e89ffa1abd3,1631860079,0.0594,186.505605
0xe07af6057aeead2fc046ce33828888c150c641815a92ceb88621704d0dca8b17,5823465,https://storage.googleapis.com/assets.axieinfinity.com/axies/5823465/axie/axie-full-transparent.png,Plant,ronin,Khánh cây tank,1631207984,Fuzzy,33853,Plant,33770,Plant,4,,4,1,61,31,31,41,0xea3c2e443778636560ad8ded528cea2327d040a7,0x07d7cd3c732cf0b5e5ddb24a85c465af8a972173,1631834324,0.051999997,163.27089999999998
0x40ae6877770e877db962b496d0ea30698540892b50b1645e4cc0de398fcf59d2,5823465,https://storage.googleapis.com/assets.axieinfinity.com/axies/5823465/axie/axie-full-transparent.png,Plant,ronin,Khánh cây tank,1631207984,Fuzzy,33853,Plant,33770,Plant,4,,4,1,61,31,31,41,0xf3fd98cb434cb150c0f4449a5e11b8e5798e2358,0xea3c2e443778636560ad8ded528cea2327d040a7,1631742311,0.08567222,268.9957851388889
0x18c09e5da3979c9f08ebdf6dc0d83e2928d6e4581eb1b0a9ed67a1f85a87a088,4989374,https://storage.googleapis.com/assets.axieinfinity.com/axies/4989374/axie/axie-full-transparent.png,Aquatic,ronin,Axie #4989374,1629927891,Normal,1947,Aquatic,3218,Aquatic,4,,3,1,45,57,35,27,0xe7dde508fc6aeed5cf9b0c9e6219e6d353688965,0x1acf4800c7a4e7cf917c7416a6e8d691e9dd92b9,1631244257,0.088,276.3046
0x08204ce2373ba9aa8ebac0223784fe8a17e8de0a82f21cab662d56ff5d235d78,4989374,https://storage.googleapis.com/assets.axieinfinity.com/axies/4989374/axie/axie-full-transparent.png,Aquatic,ronin,Axie #4989374,1629927891,Normal,1947,Aquatic,3218,Aquatic,4,,3,1,45,57,35,27,0xe3f08593246834d7c31ce08bcc69906afa724de6,0xe7dde508fc6aeed5cf9b0c9e6219e6d353688965,1630545152,0.10644329,334.2132937210648
0xe5cf367cbd2b7984c6a55a7155bd43fd444d5d1710c32fb60677835bed0e6896,4364504,https://storage.googleapis.com/assets.axieinfinity.com/axies/4364504/axie/axie-full-transparent.png,Aquatic,ronin,black friday Breed 0 ,1629107819,Normal,31775,Aquatic,63707,Aquatic,4,,0,1,44,55,35,30,0x60a84846b5d5735dbc83d8ca0c6531b334f0f2b5,0x377f9eb64f60fe3fbf8fbb067b52381abf13afc0,1630006394,0.16281945,511.2245621527777
0xc167481a3c3b34ddbfb2e2b861170a819d3e10af1db72324e6e79f8b6b89a3c6,4091453,https://storage.googleapis.com/assets.axieinfinity.com/axies/4091453/axie/axie-full-transparent.png,Bird,ronin,Axie #4091453,1628795187,Normal,24536,Bird,24819,Bird,4,,0,1,27,59,35,43,0xe55f5fc650d6502585b6c74ca7b77544f79486b9,0x3997eef4a0bf8513f5e8289bbeaa3282ca5de504,1632402066,0.039,122.45317499999999
0x458183b215d188468971bfc4c91a7a060a5940f61cda0220739bd1a302979cc6,4091453,https://storage.googleapis.com/assets.axieinfinity.com/axies/4091453/axie/axie-full-transparent.png,Bird,ronin,Axie #4091453,1628795187,Normal,24536,Bird,24819,Bird,4,,0,1,27,59,35,43,0x37b00fe45cb421cc8552ea4ec4a0378e1e31c6d8,0xe55f5fc650d6502585b6c74ca7b77544f79486b9,1629312808,0.12353878,387.89012839988425
0xecc0f6feec70203663f3dcd291896ca9f5227044abd6f12319607fbe7eff3722,5773440,https://storage.googleapis.com/assets.axieinfinity.com/axies/5773440/axie/axie-full-transparent.png,Aquatic,ronin,Axie #5773440,1631134587,Curly,64733,Aquatic,64708,Aquatic,4,,1,1,43,55,35,31,0x1ec4233876e0447497736a44a5f5406c5c1689d5,0xf5bf92da3d2f3c991a02a20617ee55140072e903,1632409248,0.04231399,132.85851507537615
0xbf4785f185abda3486bba61bf5037e3ebc2372e3eef4179f3d78de710a85e929,5773440,https://storage.googleapis.com/assets.axieinfinity.com/axies/5773440/axie/axie-full-transparent.png,Aquatic,ronin,Axie #5773440,1631134587,Curly,64733,Aquatic,64708,Aquatic,4,,1,1,43,55,35,31,0xdf2792636dfce2455b90c9f7345cf08e66800076,0x1ec4233876e0447497736a44a5f5406c5c1689d5,1632088385,0.040090278,125.87645642361112
0x7b299a5d482d9f66c40bbbcdc75958afd59f73cf96633e3bf2b8b31996e5adaf,1169124,https://storage.googleapis.com/assets.axieinfinity.com/axies/1169124/axie/axie-full-transparent.png,Bird,ronin,top 1000 bird,1624845501,Normal,4451,Bird,34191,Bird,4,,0,1,27,59,35,43,0xfe5e31d99eab308c05c67d34b5c7a5c804446b96,0xab415a4ff99bccd506df817fa178b429d34c7d0f,1631659292,0.10047434,315.47184748159395
0xc35beab212cfbae83006a4a87a86a351fc5cde4b8802a36360d112df65950899,1169124,https://storage.googleapis.com/assets.axieinfinity.com/axies/1169124/axie/axie-full-transparent.png,Bird,ronin,top 1000 bird,1624845501,Normal,4451,Bird,34191,Bird,4,,0,1,27,59,35,43,0x8e6918ffb18e75603ee05caea6c8c1f07212c13e,0x90b7a32e64a86a315f002e9a64f0e6cc01bfa895,1631655548,0.0515,161.70098749999997
0x19602f0984d65470ced0067e9b41918410f7fb50b6055dcf1097724044dcf25d,6027579,https://storage.googleapis.com/assets.axieinfinity.com/axies/6027579/axie/axie-full-transparent.png,Beast,ronin,A-03,1631506696,Fuzzy,56191,Beast,57271,Beast,4,,0,1,34,42,31,57,0x7ee53a5802532c6f36afc01e868caad5e1a1bea2,0xdd7440441b9baa7dcc5f96278c82fa6c25fa855a,1632403242,0.075,235.48687499999997
0xae6c65dd8cea9b5bcf8b720adb24b4da5e57a5fa6252c3ffb984c82276add608,4709416,https://storage.googleapis.com/assets.axieinfinity.com/axies/4709416/axie/axie-full-transparent.png,Plant,ronin,DMG PLANT SUPPORT,1629506558,Fuzzy,13738,Plant,13935,Plant,4,,1,1,50,39,31,44,0x03a09f54325d0b040e85a82095d46c5feaeeba99,0xb40d26e7b132b802d22c952a6309d1cc3b73885b,1632420834,0.096,301.4232
0x179997670616beecba509519d89b7d5e36ed6b692a449e5f18c97bb055493a67,4709416,https://storage.googleapis.com/assets.axieinfinity.com/axies/4709416/axie/axie-full-transparent.png,Plant,ronin,DMG PLANT SUPPORT,1629506558,Fuzzy,13738,Plant,13935,Plant,4,,1,1,50,39,31,44,0xe423f4fca2b1b470dcf1c5db30404ab887b20d75,0xada1bca8ddf41b5cb72b3c7e15c42dd67f3dd91b,1630126559,0.0596,187.13357
0x74e3cb1ec234f81c34265bad531ffa3f2c92141dcd39cd8911b8aed34f7c70c6,4709416,https://storage.googleapis.com/assets.axieinfinity.com/axies/4709416/axie/axie-full-transparent.png,Plant,ronin,DMG PLANT SUPPORT,1629506558,Fuzzy,13738,Plant,13935,Plant,4,,1,1,50,39,31,44,0x8de06c7f21f0fec1a756fc4964b69e9aa6e0909c,0xe423f4fca2b1b470dcf1c5db30404ab887b20d75,1630125578,0.05653646,177.51458528645833
0x013290fa4a6c926daf158bd8516fd83f7dc6b34770ad9fa99e4fa874920abba6,5116384,https://storage.googleapis.com/assets.axieinfinity.com/axies/5116384/axie/axie-full-transparent.png,Aquatic,ronin,👑HighShield+Damge👑,1630071770,Normal,59195,Aquatic,10377,Aquatic,4,,0,1,47,55,35,27,0x50869cb3989b0773de23515fd9978de3b27bd02a,0x31b6784e67f32a7e212a39edc5c24cd241169610,1630572056,0.053319447,167.41372465277777
0x34f6c9a97e4dbb399af7c6aa500450c77e8f9a01b53cd89301cee84ff8c1eabe,5677002,https://storage.googleapis.com/assets.axieinfinity.com/axies/5677002/axie/axie-full-transparent.png,Dusk,ronin,🔥God´s Mid Wall 47🔥,1631002284,Normal,19387,Dusk,25059,Reptile,4,,4,1,52,47,27,38,0x22899327ec8f0d17df5e7819668e82d553828319,0xfbda122d31a6c94bc1003214d3a8de3658e7240e,1631538541,0.06955903,218.4031743923611
0x2198a7578400f7cc3fa2aabb2d3309225acff9ea28aec03c9fabeaff296befc9,549203,https://storage.googleapis.com/assets.axieinfinity.com/axies/549203/axie/axie-full-transparent.png,Bird,ronin,Axie #549203,1622777304,Fuzzy,204,Bird,139,Bird,4,,3,1,30,58,35,41,0xa1ec662026ecc37840a232f06a7d1ab29a1ef701,0x02408d99e4cfab2caa64a1a0ac70101d74c14868,1625103962,0.109900005,345.06676749999997
0x88c342bbe384b3db34b6f9fba0f24b7277890b4ee2c9b4cc24144ea61745b286,5971000,https://storage.googleapis.com/assets.axieinfinity.com/axies/5971000/axie/axie-full-transparent.png,Dusk,ronin,Hi spd backdoor Termi,1631423077,Normal,11214,Reptile,38678,Dusk,4,,0,1,50,49,27,38,0x925b4bb6d32c95060dc956df94ab2a93e294b255,0xdbc2f647649966f1ef175e1e60c22a006c023ce6,1631991929,0.051363606,161.27272247659977
0x3fbfac6882eca082aeb3781998ab80d9dcc289ceda853a8e790a810a24a7914e,5971000,https://storage.googleapis.com/assets.axieinfinity.com/axies/5971000/axie/axie-full-transparent.png,Dusk,ronin,Hi spd backdoor Termi,1631423077,Normal,11214,Reptile,38678,Dusk,4,,0,1,50,49,27,38,0x6bcba161ef6018792e071c38f67464c457b29041,0x925b4bb6d32c95060dc956df94ab2a93e294b255,1631987471,0.040000003,125.59299999999999
0x4bc484f36bf1f8f79cdd3faf155aad6243904aaeffa5a9f8cc97fbea573adee4,2623669,https://storage.googleapis.com/assets.axieinfinity.com/axies/2623669/axie/axie-full-transparent.png,Beast,ronin,Anneme vercem,1626991609,Fuzzy,45839,Beast,2684,Beast,4,,4,1,31,41,31,61,0x89f9919a35e1817b2fe277f1cb85cc4e54d5e07d,0x53a116e2b56f7699b58bc3520d35b1b2cebd5e8a,1627640628,0.3,941.9474999999999
0xa05a0b16215eb6d15897f25e0d681936593755b0a82fb4654cc20cc22152406f,5505601,https://storage.googleapis.com/assets.axieinfinity.com/axies/5505601/axie/axie-full-transparent.png,Plant,ronin,Plantito,1630722800,Normal,41225,Plant,42080,Plant,4,,0,1,58,33,31,42,0xe1201396bda6ed0f22279bf732aee69d965e529e,0x5bbcbc966e309c13743e098ceaecd350a1a3fe32,1631183886,0.08876041,278.69217526041666
0xf62c99d729e93e655ca3ba743c03b0316eeed24c6b2846c02eff591bb3fdc381,2938248,https://storage.googleapis.com/assets.axieinfinity.com/axies/2938248/axie/axie-full-transparent.png,Aquatic,ronin,strong aqua goldfish koi,1627495689,Normal,53284,Aquatic,49924,Aquatic,4,,3,1,45,57,35,27,0xd806146fa3058adc3b492398c64a4beba79e543b,0xe003248a1b237a276e807cbbee03e718bc12d9f6,1628513162,0.20683335,649.4204708333333
0x419adf30849cdf88d6797efac49d0941b8ceeafb2f9c87cf8a03ee16f145ca97,2938248,https://storage.googleapis.com/assets.axieinfinity.com/axies/2938248/axie/axie-full-transparent.png,Aquatic,ronin,strong aqua goldfish koi,1627495689,Normal,53284,Aquatic,49924,Aquatic,4,,3,1,45,57,35,27,0x7452c6aeb6c12619bc79e1a334e0bf78c9a53984,0xd806146fa3058adc3b492398c64a4beba79e543b,1628418080,0.232,728.4394
0x3a04331f2b124885bcc19f785f1fdeed97376485ff65cfe341530161f47e70ca,3702857,https://storage.googleapis.com/assets.axieinfinity.com/axies/3702857/axie/axie-full-transparent.png,Plant,ronin,Axie #3702857,1628364629,Fuzzy,4373,Plant,1354,Plant,4,,2,1,57,31,31,45,0x69a44c1a40902d608671c4e9dcaf78f53aa47a6d,0xeeb1a296b15c7e8da0acfd793c8aacbf0614cb4c,1629296290,0.14718854,462.14626283854165
0x0a00f91d5d8055690247ae93e480db057de43d6219ab9716c541e386a25ad634,1412724,https://storage.googleapis.com/assets.axieinfinity.com/axies/1412724/axie/axie-full-transparent.png,Bird,ronin,Axie #1412724 A2,1625279018,Normal,54594,Bird,32969,Bird,4,,2,1,28,59,35,42,0x0c36eb788d7ba0d2cd288199770a165b47c7ad8c,0x6fa16b0c511c11bdc1455bbe17b09be3defa3ecb,1632108791,0.05,156.99125
0x2f37129b1603bc7c747923479aa41fc4d0e2740b3d11eeeb9de0e613ec0e388f,1412724,https://storage.googleapis.com/assets.axieinfinity.com/axies/1412724/axie/axie-full-transparent.png,Bird,ronin,Axie #1412724 A2,1625279018,Normal,54594,Bird,32969,Bird,4,,2,1,28,59,35,42,0x4ef1acd7143551f52f40363cd11432af2db3b6ad,0x8c6a3743f5eece74230d9b49020581b65fca122f,1628056552,0.222,697.04115
0x0a58b0923dabba94634dc2c27247603afea67a2bc4fb557c55b7a84487d1d348,1412724,https://storage.googleapis.com/assets.axieinfinity.com/axies/1412724/axie/axie-full-transparent.png,Bird,ronin,Axie #1412724 A2,1625279018,Normal,54594,Bird,32969,Bird,4,,2,1,28,59,35,42,0x10376e6644d755a98170519792c6f6a8e72a5827,0x4ef1acd7143551f52f40363cd11432af2db3b6ad,1625766870,0.26000002,816.3545
0x77a93fec74ed57481a2125a2fef2e69be1fbc48c729b66a29567e66824b1ea26,6301776,https://storage.googleapis.com/assets.axieinfinity.com/axies/6301776/axie/axie-full-transparent.png,Reptile,ronin,Good Terminator Genes,1631954351,Normal,39502,Reptile,40334,Reptile,4,,0,1,48,41,31,44,0xb951f5778d2b2a8b91969c2def6977fd276589d2,0x6a1cd715d723476c53b268fdf4ad39c0fe2bb5ac,1632408573,0.043942824,137.97277759837962
0x1e41afe84dff317401af99fe01c40a59f4cf5dc509ad6df166e6196d32409891,2055359,https://storage.googleapis.com/assets.axieinfinity.com/axies/2055359/axie/axie-full-transparent.png,Reptile,ronin,BD Poison 44 SPD,1626147057,Normal,65515,Dusk,60271,Reptile,4,,2,1,45,44,31,44,0xe24bf8bc4b13854f9c77fbe7935ed3dfbacfc743,0xf3bb2d8d012ea1de1833790303096f76123b0ae6,1632396789,0.059442014,186.63752125868055
0xba81a13fcd41b15babf2cb58761ebe2eb6786e7d83fdc21b9eb939901e0c4a20,2055359,https://storage.googleapis.com/assets.axieinfinity.com/axies/2055359/axie/axie-full-transparent.png,Reptile,ronin,BD Poison 44 SPD,1626147057,Normal,65515,Dusk,60271,Reptile,4,,2,1,45,44,31,44,0x7bfc4dfbd8a75852a4c099ee204bd6b1a0e20ba7,0xe24bf8bc4b13854f9c77fbe7935ed3dfbacfc743,1632240503,0.045,141.292125
0x19e621e15cd16b8a8e5793782ba85abcffe910174620dd35930da95cb9aa02ab,2055359,https://storage.googleapis.com/assets.axieinfinity.com/axies/2055359/axie/axie-full-transparent.png,Reptile,ronin,BD Poison 44 SPD,1626147057,Normal,65515,Dusk,60271,Reptile,4,,2,1,45,44,31,44,0x08e5632cd29899a88a191d7991c6b375e53b6ee3,0x7bfc4dfbd8a75852a4c099ee204bd6b1a0e20ba7,1631850548,0.045,141.292125
0xcdf4904a160f3be74fa384fca9caf9a45b5ba7c85eea5452331a24580fdcebb6,2055359,https://storage.googleapis.com/assets.axieinfinity.com/axies/2055359/axie/axie-full-transparent.png,Reptile,ronin,BD Poison 44 SPD,1626147057,Normal,65515,Dusk,60271,Reptile,4,,2,1,45,44,31,44,0xc250508cbb806079475e3c743dd1d1dfe2ba81a8,0x08e5632cd29899a88a191d7991c6b375e53b6ee3,1626678549,0.1297,407.2353025
0x883fccf6cbcbb73d68c237ee1dbbfd07f20c0dfdae1ed3a1e100c0f7ff410b38,2055359,https://storage.googleapis.com/assets.axieinfinity.com/axies/2055359/axie/axie-full-transparent.png,Reptile,ronin,BD Poison 44 SPD,1626147057,Normal,65515,Dusk,60271,Reptile,4,,2,1,45,44,31,44,0x37ec9b9edb96e80d9b9f6525bdf6ed54623a9e77,0xc250508cbb806079475e3c743dd1d1dfe2ba81a8,1626650346,0.1295,406.60733749999997
0xea065380e9b4f5686a9a4d00b2355780c7e769c0b6e9cc8ca2d2c12b3c73d19e,2055359,https://storage.googleapis.com/assets.axieinfinity.com/axies/2055359/axie/axie-full-transparent.png,Reptile,ronin,BD Poison 44 SPD,1626147057,Normal,65515,Dusk,60271,Reptile,4,,2,1,45,44,31,44,0xa51e5517b12b43b4c03dbdc7914da3fc959634e5,0x37ec9b9edb96e80d9b9f6525bdf6ed54623a9e77,1626649749,0.14884445,467.34550777777775
0x9f209f0188e785928f91a9568cf37c30622fe1f3cb60df7862ad362aa5239baf,2458300,https://storage.googleapis.com/assets.axieinfinity.com/axies/2458300/axie/axie-full-transparent.png,Beast,ronin,backdoor attack,1626710781,Normal,32848,Beast,30450,Beast,4,,3,1,34,42,31,57,0xce3d43aae623cee19ea72def248015c764b504e5,0xaf57417443ea4ab13c2d428d6b9491c4b5717d16,1627629801,0.2,627.965
0xd7aadeca8a0c2c73780fb96ca6260ad41546a17f6a8f4eb3a5c7abab80738410,5603268,https://storage.googleapis.com/assets.axieinfinity.com/axies/5603268/axie/axie-full-transparent.png,Beast,ronin,Normal Beast,1630899252,Normal,61324,Beast,61270,Beast,4,,3,1,31,41,31,61,0x2a545d9eac2ca08771baa27a1bb599f9919b2d08,0xfcf0b5bfe8ffcf916382d8737ad9f212087c16ee,1632421221,0.076,238.62669999999997
